#       # k              E            BS weight       TS weight
      0.0257114     -1.6670074       0.0280877       0.0267654
      0.0514229     -1.6653589       0.0281366       0.0267221
      0.0771343     -1.6620088       0.0281877       0.0266795
      0.1028457     -1.6569656       0.0282408       0.0266373
      0.1285572     -1.6502415       0.0282957       0.0265954
      0.1542686     -1.6418522       0.0283524       0.0265538
      0.1799800     -1.6318169       0.0284105       0.0265122
      0.2056915     -1.6201588       0.0284697       0.0264705
      0.2314029     -1.6069049       0.0285297       0.0264284
      0.2571143     -1.5920861       0.0285899       0.0263856
      0.2828258     -1.5757379       0.0286497       0.0263418
      0.3085372     -1.5579001       0.0287085       0.0262965
      0.3342487     -1.5386174       0.0287652       0.0262493
      0.3599601     -1.5179395       0.0288187       0.0261998
      0.3856715     -1.4959217       0.0288678       0.0261471
      0.4113830     -1.4726252       0.0289106       0.0260906
      0.4370944     -1.4481178       0.0289452       0.0260295
      0.4628058     -1.4224743       0.0289692       0.0259627
      0.4885173     -1.3957771       0.0289794       0.0258890
      0.5142287     -1.3681173       0.0289724       0.0258072
      0.5399401     -1.3395956       0.0289437       0.0257155
      0.5656516     -1.3103229       0.0288882       0.0256123
      0.5913630     -1.2804219       0.0287995       0.0254952
      0.6170744     -1.2500285       0.0286703       0.0253619
      0.6427859     -1.2192928       0.0284918       0.0252095
      0.6684973     -1.1883813       0.0282538       0.0250348
      0.6942087     -1.1574780       0.0279446       0.0248340
      0.7199202     -1.1267871       0.0275512       0.0246032
      0.7456316     -1.0965336       0.0270593       0.0243376
      0.7713430     -1.0669659       0.0264540       0.0240325
      0.7970545     -1.0383566       0.0257206       0.0236827
      0.8227659     -1.0110029       0.0248461       0.0232834
      0.8484774     -0.9852258       0.0238214       0.0228298
      0.8741888     -0.9613685       0.0226436       0.0223182
      0.8999002     -0.9397912       0.0213190       0.0217465
      0.9256117     -0.9208644       0.0198660       0.0211147
      0.9513231     -0.9049586       0.0183169       0.0204260
      0.9770345     -0.8924305       0.0167176       0.0196874
      1.0027460     -0.8836078       0.0151253       0.0189096
      1.0284574     -0.8787715       0.0136028       0.0181076
      1.0541688     -0.8781397       0.0122108       0.0172987
      1.0798803     -0.8818545       0.0109999       0.0165017
      1.1055917     -0.8899734       0.0100036       0.0157342
      1.1313031     -0.9024680       0.0092349       0.0150092
      1.1570146     -0.9192287       0.0086845       0.0143313
      1.1827260     -0.9400752       0.0083186       0.0136867
      1.2084374     -0.9647706       0.0080621       0.0130095
      1.2341489     -0.9930362       0.0076412       0.0119388
      1.2598603     -1.0230928       0.0082791       0.0124258
      1.2855717     -0.9876594       0.0078927       0.0116345
      1.3112832     -0.9529953       0.0086396       0.0124086
      1.3369946     -0.9215894       0.0092069       0.0127759
      1.3627061     -0.8938030       0.0098602       0.0131289
      1.3884175     -0.8699793       0.0106558       0.0135555
      1.4141289     -0.8504257       0.0116070       0.0140908
      1.4398404     -0.8353936       0.0127049       0.0147489
      1.4655518     -0.8250583       0.0139245       0.0155297
      1.4912632     -0.8195019       0.0152279       0.0164204
      1.5169747     -0.8187039       0.0165701       0.0173974
      1.5426861     -0.8225396       0.0179043       0.0184295
      1.5683975     -0.8307883       0.0191884       0.0194817
      1.5941090     -0.8431492       0.0203883       0.0205198
      1.6198204     -0.8592613       0.0214809       0.0215138
      1.6455318     -0.8787260       0.0224539       0.0224403
      1.6712433     -0.9011271       0.0233041       0.0232837
      1.6969547     -0.9260483       0.0240355       0.0240355
      1.7226661     -0.9530862       0.0246565       0.0246934
      1.7483776     -0.9818591       0.0251785       0.0252598
      1.7740890     -1.0120121       0.0256136       0.0257402
      1.7998004     -1.0432197       0.0259740       0.0261421
      1.8255119     -1.0751861       0.0262711       0.0264738
      1.8512233     -1.1076441       0.0265150       0.0267439
      1.8769348     -1.1403536       0.0267150       0.0269604
      1.9026462     -1.1730989       0.0268786       0.0271311
      1.9283576     -1.2056870       0.0270125       0.0272627
      1.9540691     -1.2379445       0.0271222       0.0273613
      1.9797805     -1.2697162       0.0272124       0.0274323
      2.0054919     -1.3008627       0.0272869       0.0274801
      2.0312034     -1.3312584       0.0273490       0.0275088
      2.0569148     -1.3607906       0.0274011       0.0275216
      2.0826262     -1.3893575       0.0274456       0.0275214
      2.1083377     -1.4168672       0.0274842       0.0275105
      2.1340491     -1.4432368       0.0275184       0.0274910
      2.1597605     -1.4683913       0.0275493       0.0274645
      2.1854720     -1.4922631       0.0275782       0.0274325
      2.2111834     -1.5147911       0.0276056       0.0273962
      2.2368948     -1.5359202       0.0276325       0.0273564
      2.2626063     -1.5556010       0.0276593       0.0273141
      2.2883177     -1.5737891       0.0276864       0.0272699
      2.3140291     -1.5904449       0.0277144       0.0272244
      2.3397406     -1.6055335       0.0277435       0.0271781
      2.3654520     -1.6190241       0.0277741       0.0271312
      2.3911635     -1.6308901       0.0278062       0.0270842
      2.4168749     -1.6411087       0.0278402       0.0270373
      2.4425863     -1.6496608       0.0278761       0.0269907
      2.4682978     -1.6565310       0.0279140       0.0269445
      2.4940092     -1.6617075       0.0279541       0.0268988
      2.5197206     -1.6651818       0.0279964       0.0268537
      2.5454321     -1.6669489       0.0280410       0.0268092
 
      0.0000000     -1.6161802       0.0271303       0.0257096
      0.0257114     -1.6162927       0.0271852       0.0256598
      0.0514229     -1.6146987       0.0272438       0.0256115
      0.0771343     -1.6114037       0.0273059       0.0255645
      0.1028457     -1.6064165       0.0273716       0.0255188
      0.1285572     -1.5997496       0.0274408       0.0254743
      0.1542686     -1.5914189       0.0275134       0.0254308
      0.1799800     -1.5814442       0.0275891       0.0253880
      0.2056915     -1.5698491       0.0276678       0.0253459
      0.2314029     -1.5566612       0.0277492       0.0253042
      0.2571143     -1.5419120       0.0278329       0.0252625
      0.2828258     -1.5256378       0.0279183       0.0252205
      0.3085372     -1.5078793       0.0280049       0.0251778
      0.3342487     -1.4886822       0.0280918       0.0251339
      0.3599601     -1.4680975       0.0281780       0.0250883
      0.3856715     -1.4461821       0.0282621       0.0250404
      0.4113830     -1.4229989       0.0283428       0.0249894
      0.4370944     -1.3986176       0.0284178       0.0249344
      0.4628058     -1.3731156       0.0284848       0.0248743
      0.4885173     -1.3465782       0.0285408       0.0248081
      0.5142287     -1.3191000       0.0285819       0.0247342
      0.5399401     -1.2907856       0.0286036       0.0246510
      0.5656516     -1.2617508       0.0286002       0.0245565
      0.5913630     -1.2321242       0.0285649       0.0244485
      0.6170744     -1.2020483       0.0284894       0.0243244
      0.6427859     -1.1716812       0.0283637       0.0241810
      0.6684973     -1.1411988       0.0281762       0.0240149
      0.6942087     -1.1107963       0.0279130       0.0238220
      0.7199202     -1.0806902       0.0275588       0.0235978
      0.7456316     -1.0511204       0.0270961       0.0233373
      0.7713430     -1.0223519       0.0265070       0.0230353
      0.7970545     -0.9946755       0.0257731       0.0226860
      0.8227659     -0.9684083       0.0248786       0.0222840
      0.8484774     -0.9438924       0.0238119       0.0218242
      0.8741888     -0.9214914       0.0225696       0.0213029
      0.8999002     -0.9015847       0.0211597       0.0207178
      0.9256117     -0.8845579       0.0196056       0.0200698
      0.9513231     -0.8707903       0.0179472       0.0193631
      0.9770345     -0.8606388       0.0162405       0.0186061
      1.0027460     -0.8544199       0.0145531       0.0178119
      1.0284574     -0.8523909       0.0129564       0.0169972
      1.0541688     -0.8547342       0.0115157       0.0161813
      1.0798803     -0.8615456       0.0102816       0.0153840
      1.1055917     -0.8728297       0.0092832       0.0146231
      1.1313031     -0.8885029       0.0085262       0.0139108
      1.1570146     -0.9084031       0.0079934       0.0132500
      1.1827260     -0.9323036       0.0076441       0.0126250
      1.2084374     -0.9599301       0.0073979       0.0119672
      1.2341489     -0.9909760       0.0069736       0.0109066
      1.2598603     -1.0230841       0.0085917       0.0128951
      1.2855717     -0.9856372       0.0072017       0.0106249
      1.3112832     -0.9481474       0.0079306       0.0114116
      1.3369946     -0.9137171       0.0084674       0.0117798
      1.3627061     -0.8827262       0.0090864       0.0121311
      1.3884175     -0.8555486       0.0098488       0.0125560
      1.4141289     -0.8325365       0.0107737       0.0130927
      1.4398404     -0.8139988       0.0118582       0.0137593
      1.4655518     -0.8001777       0.0130812       0.0145592
      1.4912632     -0.7912270       0.0144069       0.0154824
      1.5169747     -0.7871952       0.0157885       0.0165060
      1.5426861     -0.7880176       0.0171747       0.0175970
      1.5683975     -0.7935189       0.0185166       0.0187165
      1.5941090     -0.8034257       0.0197735       0.0198248
      1.6198204     -0.8173874       0.0209164       0.0208861
      1.6455318     -0.8349997       0.0219289       0.0218723
      1.6712433     -0.8558297       0.0228058       0.0227640
      1.6969547     -0.8794362       0.0235510       0.0235510
      1.7226661     -0.9053871       0.0241740       0.0242305
      1.7483776     -0.9332710       0.0246880       0.0248057
      1.7740890     -0.9627043       0.0251072       0.0252836
      1.7998004     -0.9933349       0.0254458       0.0256736
      1.8255119     -1.0248436       0.0257171       0.0259858
      1.8512233     -1.0569427       0.0259328       0.0262307
      1.8769348     -1.0893744       0.0261032       0.0264181
      1.9026462     -1.1219085       0.0262371       0.0265569
      1.9283576     -1.1543393       0.0263417       0.0266551
      1.9540691     -1.1864835       0.0264231       0.0267198
      1.9797805     -1.2181774       0.0264863       0.0267568
      2.0054919     -1.2492747       0.0265354       0.0267713
