# Orbital magnetization in unit of Bohr magneton \mu_B
#col     1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
#                                      Sum over 1~NumOccupied bands       values at NumOccupied'th band               Sum below Fermi level               values at Fermi level
# kx (1/A)    ky (1/A)    kz (1/A)         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z
   -0.230668    0.445190    0.000000  0.0000E+00  0.0000E+00  0.5606E-02  0.0000E+00  0.0000E+00  0.5606E-02  0.0000E+00  0.0000E+00  0.5606E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.217487    0.468020    0.000000  0.0000E+00  0.0000E+00  0.6117E-02  0.0000E+00  0.0000E+00  0.6117E-02  0.0000E+00  0.0000E+00  0.6117E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.204306    0.490850    0.000000  0.0000E+00  0.0000E+00  0.6706E-02  0.0000E+00  0.0000E+00  0.6706E-02  0.0000E+00  0.0000E+00  0.6706E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.191125    0.513681    0.000000  0.0000E+00  0.0000E+00  0.7389E-02  0.0000E+00  0.0000E+00  0.7389E-02  0.0000E+00  0.0000E+00  0.7389E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.177944    0.536511    0.000000  0.0000E+00  0.0000E+00  0.8186E-02  0.0000E+00  0.0000E+00  0.8186E-02  0.0000E+00  0.0000E+00  0.8186E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.164763    0.559341    0.000000  0.0000E+00  0.0000E+00  0.9124E-02  0.0000E+00  0.0000E+00  0.9124E-02  0.0000E+00  0.0000E+00  0.9124E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.151582    0.582171    0.000000  0.0000E+00  0.0000E+00  0.1024E-01  0.0000E+00  0.0000E+00  0.1024E-01  0.0000E+00  0.0000E+00  0.1024E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.138401    0.605002    0.000000  0.0000E+00  0.0000E+00  0.1160E-01  0.0000E+00  0.0000E+00  0.1160E-01  0.0000E+00  0.0000E+00  0.1160E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.125220    0.627832    0.000000  0.0000E+00  0.0000E+00  0.1327E-01  0.0000E+00  0.0000E+00  0.1327E-01  0.0000E+00  0.0000E+00  0.1327E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.112039    0.650662    0.000000  0.0000E+00  0.0000E+00  0.1537E-01  0.0000E+00  0.0000E+00  0.1537E-01  0.0000E+00  0.0000E+00  0.1537E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.098858    0.673492    0.000000  0.0000E+00  0.0000E+00  0.1810E-01  0.0000E+00  0.0000E+00  0.1810E-01  0.0000E+00  0.0000E+00  0.1810E-01  0.0000E+00  0.0000E+00  0.0000E+00
  
   -0.850178   -0.673492    0.000000  0.0000E+00  0.0000E+00  0.1701E-01  0.0000E+00  0.0000E+00  0.1701E-01  0.0000E+00  0.0000E+00  0.1701E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.836997   -0.650662    0.000000  0.0000E+00  0.0000E+00  0.2078E-01  0.0000E+00  0.0000E+00  0.2078E-01  0.0000E+00  0.0000E+00  0.2078E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.823816   -0.627832    0.000000  0.0000E+00  0.0000E+00  0.2606E-01  0.0000E+00  0.0000E+00  0.2606E-01  0.0000E+00  0.0000E+00  0.2606E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.810635   -0.605002    0.000000  0.0000E+00  0.0000E+00  0.3372E-01  0.0000E+00  0.0000E+00  0.3372E-01  0.0000E+00  0.0000E+00  0.3372E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.797454   -0.582171    0.000000  0.0000E+00  0.0000E+00  0.4535E-01  0.0000E+00  0.0000E+00  0.4535E-01  0.0000E+00  0.0000E+00  0.4535E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.784272   -0.559341    0.000000  0.0000E+00  0.0000E+00  0.6374E-01  0.0000E+00  0.0000E+00  0.6374E-01  0.0000E+00  0.0000E+00  0.6374E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.771091   -0.536511    0.000000  0.0000E+00  0.0000E+00  0.9360E-01  0.0000E+00  0.0000E+00  0.9360E-01  0.0000E+00  0.0000E+00  0.9360E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.757910   -0.513681    0.000000  0.0000E+00  0.0000E+00  0.1400E+00  0.0000E+00  0.0000E+00  0.1400E+00  0.0000E+00  0.0000E+00  0.1400E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.744729   -0.490850    0.000000  0.0000E+00  0.0000E+00  0.1944E+00  0.0000E+00  0.0000E+00  0.1944E+00  0.0000E+00  0.0000E+00  0.1944E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.731548   -0.468020    0.000000  0.0000E+00  0.0000E+00  0.2109E+00  0.0000E+00  0.0000E+00  0.2109E+00  0.0000E+00  0.0000E+00  0.2109E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.718367   -0.445190    0.000000  0.0000E+00  0.0000E+00  0.1682E+00  0.0000E+00  0.0000E+00  0.1682E+00  0.0000E+00  0.0000E+00  0.1682E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.705186   -0.422360    0.000000  0.0000E+00  0.0000E+00  0.1146E+00  0.0000E+00  0.0000E+00  0.1146E+00  0.0000E+00  0.0000E+00  0.1146E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.692005   -0.399529    0.000000  0.0000E+00  0.0000E+00  0.7686E-01  0.0000E+00  0.0000E+00  0.7686E-01  0.0000E+00  0.0000E+00  0.7686E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.678824   -0.376699    0.000000  0.0000E+00  0.0000E+00  0.5345E-01  0.0000E+00  0.0000E+00  0.5345E-01  0.0000E+00  0.0000E+00  0.5345E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.665643   -0.353869    0.000000  0.0000E+00  0.0000E+00  0.3890E-01  0.0000E+00  0.0000E+00  0.3890E-01  0.0000E+00  0.0000E+00  0.3890E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.652462   -0.331039    0.000000  0.0000E+00  0.0000E+00  0.2951E-01  0.0000E+00  0.0000E+00  0.2951E-01  0.0000E+00  0.0000E+00  0.2951E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.639281   -0.308208    0.000000  0.0000E+00  0.0000E+00  0.2319E-01  0.0000E+00  0.0000E+00  0.2319E-01  0.0000E+00  0.0000E+00  0.2319E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.626100   -0.285378    0.000000  0.0000E+00  0.0000E+00  0.1874E-01  0.0000E+00  0.0000E+00  0.1874E-01  0.0000E+00  0.0000E+00  0.1874E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.612919   -0.262548    0.000000  0.0000E+00  0.0000E+00  0.1551E-01  0.0000E+00  0.0000E+00  0.1551E-01  0.0000E+00  0.0000E+00  0.1551E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.599738   -0.239718    0.000000  0.0000E+00  0.0000E+00  0.1308E-01  0.0000E+00  0.0000E+00  0.1308E-01  0.0000E+00  0.0000E+00  0.1308E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.586557   -0.216887    0.000000  0.0000E+00  0.0000E+00  0.1121E-01  0.0000E+00  0.0000E+00  0.1121E-01  0.0000E+00  0.0000E+00  0.1121E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.573376   -0.194057    0.000000  0.0000E+00  0.0000E+00  0.9729E-02  0.0000E+00  0.0000E+00  0.9729E-02  0.0000E+00  0.0000E+00  0.9729E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.560195   -0.171227    0.000000  0.0000E+00  0.0000E+00  0.8534E-02  0.0000E+00  0.0000E+00  0.8534E-02  0.0000E+00  0.0000E+00  0.8534E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.547014   -0.148397    0.000000  0.0000E+00  0.0000E+00  0.7553E-02  0.0000E+00  0.0000E+00  0.7553E-02  0.0000E+00  0.0000E+00  0.7553E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.533833   -0.125566    0.000000  0.0000E+00  0.0000E+00  0.6735E-02  0.0000E+00  0.0000E+00  0.6735E-02  0.0000E+00  0.0000E+00  0.6735E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.520651   -0.102736    0.000000  0.0000E+00  0.0000E+00  0.6046E-02  0.0000E+00  0.0000E+00  0.6046E-02  0.0000E+00  0.0000E+00  0.6046E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.507470   -0.079906    0.000000  0.0000E+00  0.0000E+00  0.5460E-02  0.0000E+00  0.0000E+00  0.5460E-02  0.0000E+00  0.0000E+00  0.5460E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.494289   -0.057076    0.000000  0.0000E+00  0.0000E+00  0.4957E-02  0.0000E+00  0.0000E+00  0.4957E-02  0.0000E+00  0.0000E+00  0.4957E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.481108   -0.034245    0.000000  0.0000E+00  0.0000E+00  0.4525E-02  0.0000E+00  0.0000E+00  0.4525E-02  0.0000E+00  0.0000E+00  0.4525E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.467927   -0.011415    0.000000  0.0000E+00  0.0000E+00  0.4153E-02  0.0000E+00  0.0000E+00  0.4153E-02  0.0000E+00  0.0000E+00  0.4153E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.454746    0.011415    0.000000  0.0000E+00  0.0000E+00  0.3833E-02  0.0000E+00  0.0000E+00  0.3833E-02  0.0000E+00  0.0000E+00  0.3833E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.441565    0.034245    0.000000  0.0000E+00  0.0000E+00  0.3560E-02  0.0000E+00  0.0000E+00  0.3560E-02  0.0000E+00  0.0000E+00  0.3560E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.428384    0.057076    0.000000  0.0000E+00  0.0000E+00  0.3330E-02  0.0000E+00  0.0000E+00  0.3330E-02  0.0000E+00  0.0000E+00  0.3330E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.415203    0.079906    0.000000  0.0000E+00  0.0000E+00  0.3138E-02  0.0000E+00  0.0000E+00  0.3138E-02  0.0000E+00  0.0000E+00  0.3138E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.402022    0.102736    0.000000  0.0000E+00  0.0000E+00  0.2982E-02  0.0000E+00  0.0000E+00  0.2982E-02  0.0000E+00  0.0000E+00  0.2982E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.388841    0.125566    0.000000  0.0000E+00  0.0000E+00  0.2861E-02  0.0000E+00  0.0000E+00  0.2861E-02  0.0000E+00  0.0000E+00  0.2861E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.375660    0.148397    0.000000  0.0000E+00  0.0000E+00  0.2773E-02  0.0000E+00  0.0000E+00  0.2773E-02  0.0000E+00  0.0000E+00  0.2773E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.362479    0.171227    0.000000  0.0000E+00  0.0000E+00  0.2718E-02  0.0000E+00  0.0000E+00  0.2718E-02  0.0000E+00  0.0000E+00  0.2718E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.349298    0.194057    0.000000  0.0000E+00  0.0000E+00  0.2694E-02  0.0000E+00  0.0000E+00  0.2694E-02  0.0000E+00  0.0000E+00  0.2694E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.336117    0.216887    0.000000  0.0000E+00  0.0000E+00  0.2702E-02  0.0000E+00  0.0000E+00  0.2702E-02  0.0000E+00  0.0000E+00  0.2702E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.322936    0.239718    0.000000  0.0000E+00  0.0000E+00  0.2742E-02  0.0000E+00  0.0000E+00  0.2742E-02  0.0000E+00  0.0000E+00  0.2742E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.309755    0.262548    0.000000  0.0000E+00  0.0000E+00  0.2813E-02  0.0000E+00  0.0000E+00  0.2813E-02  0.0000E+00  0.0000E+00  0.2813E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.296574    0.285378    0.000000  0.0000E+00  0.0000E+00  0.2917E-02  0.0000E+00  0.0000E+00  0.2917E-02  0.0000E+00  0.0000E+00  0.2917E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.283393    0.308208    0.000000  0.0000E+00  0.0000E+00  0.3055E-02  0.0000E+00  0.0000E+00  0.3055E-02  0.0000E+00  0.0000E+00  0.3055E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270212    0.331039    0.000000  0.0000E+00  0.0000E+00  0.3229E-02  0.0000E+00  0.0000E+00  0.3229E-02  0.0000E+00  0.0000E+00  0.3229E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.257030    0.353869    0.000000  0.0000E+00  0.0000E+00  0.3440E-02  0.0000E+00  0.0000E+00  0.3440E-02  0.0000E+00  0.0000E+00  0.3440E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.243849    0.376699    0.000000  0.0000E+00  0.0000E+00  0.3691E-02  0.0000E+00  0.0000E+00  0.3691E-02  0.0000E+00  0.0000E+00  0.3691E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.230668    0.399529    0.000000  0.0000E+00  0.0000E+00  0.3987E-02  0.0000E+00  0.0000E+00  0.3987E-02  0.0000E+00  0.0000E+00  0.3987E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.217487    0.422360    0.000000  0.0000E+00  0.0000E+00  0.4332E-02  0.0000E+00  0.0000E+00  0.4332E-02  0.0000E+00  0.0000E+00  0.4332E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.204306    0.445190    0.000000  0.0000E+00  0.0000E+00  0.4733E-02  0.0000E+00  0.0000E+00  0.4733E-02  0.0000E+00  0.0000E+00  0.4733E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.191125    0.468020    0.000000  0.0000E+00  0.0000E+00  0.5199E-02  0.0000E+00  0.0000E+00  0.5199E-02  0.0000E+00  0.0000E+00  0.5199E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.177944    0.490850    0.000000  0.0000E+00  0.0000E+00  0.5741E-02  0.0000E+00  0.0000E+00  0.5741E-02  0.0000E+00  0.0000E+00  0.5741E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.164763    0.513681    0.000000  0.0000E+00  0.0000E+00  0.6376E-02  0.0000E+00  0.0000E+00  0.6376E-02  0.0000E+00  0.0000E+00  0.6376E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.151582    0.536511    0.000000  0.0000E+00  0.0000E+00  0.7126E-02  0.0000E+00  0.0000E+00  0.7126E-02  0.0000E+00  0.0000E+00  0.7126E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.138401    0.559341    0.000000  0.0000E+00  0.0000E+00  0.8020E-02  0.0000E+00  0.0000E+00  0.8020E-02  0.0000E+00  0.0000E+00  0.8020E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.125220    0.582171    0.000000  0.0000E+00  0.0000E+00  0.9101E-02  0.0000E+00  0.0000E+00  0.9101E-02  0.0000E+00  0.0000E+00  0.9101E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.112039    0.605002    0.000000  0.0000E+00  0.0000E+00  0.1043E-01  0.0000E+00  0.0000E+00  0.1043E-01  0.0000E+00  0.0000E+00  0.1043E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.098858    0.627832    0.000000  0.0000E+00  0.0000E+00  0.1209E-01  0.0000E+00  0.0000E+00  0.1209E-01  0.0000E+00  0.0000E+00  0.1209E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.085677    0.650662    0.000000  0.0000E+00  0.0000E+00  0.1422E-01  0.0000E+00  0.0000E+00  0.1422E-01  0.0000E+00  0.0000E+00  0.1422E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.072496    0.673492    0.000000  0.0000E+00  0.0000E+00  0.1701E-01  0.0000E+00  0.0000E+00  0.1701E-01  0.0000E+00  0.0000E+00  0.1701E-01  0.0000E+00  0.0000E+00  0.0000E+00
  
   -0.823816   -0.673492    0.000000  0.0000E+00  0.0000E+00  0.1623E-01  0.0000E+00  0.0000E+00  0.1623E-01  0.0000E+00  0.0000E+00  0.1623E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.810635   -0.650662    0.000000  0.0000E+00  0.0000E+00  0.2014E-01  0.0000E+00  0.0000E+00  0.2014E-01  0.0000E+00  0.0000E+00  0.2014E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.797454   -0.627832    0.000000  0.0000E+00  0.0000E+00  0.2563E-01  0.0000E+00  0.0000E+00  0.2563E-01  0.0000E+00  0.0000E+00  0.2563E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.784272   -0.605002    0.000000  0.0000E+00  0.0000E+00  0.3358E-01  0.0000E+00  0.0000E+00  0.3358E-01  0.0000E+00  0.0000E+00  0.3358E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.771091   -0.582171    0.000000  0.0000E+00  0.0000E+00  0.4542E-01  0.0000E+00  0.0000E+00  0.4542E-01  0.0000E+00  0.0000E+00  0.4542E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.757910   -0.559341    0.000000  0.0000E+00  0.0000E+00  0.6332E-01  0.0000E+00  0.0000E+00  0.6332E-01  0.0000E+00  0.0000E+00  0.6332E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.744729   -0.536511    0.000000  0.0000E+00  0.0000E+00  0.8954E-01  0.0000E+00  0.0000E+00  0.8954E-01  0.0000E+00  0.0000E+00  0.8954E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.731548   -0.513681    0.000000  0.0000E+00  0.0000E+00  0.1220E+00  0.0000E+00  0.0000E+00  0.1220E+00  0.0000E+00  0.0000E+00  0.1220E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.718367   -0.490850    0.000000  0.0000E+00  0.0000E+00  0.1446E+00  0.0000E+00  0.0000E+00  0.1446E+00  0.0000E+00  0.0000E+00  0.1446E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.705186   -0.468020    0.000000  0.0000E+00  0.0000E+00  0.1362E+00  0.0000E+00  0.0000E+00  0.1362E+00  0.0000E+00  0.0000E+00  0.1362E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.692005   -0.445190    0.000000  0.0000E+00  0.0000E+00  0.1056E+00  0.0000E+00  0.0000E+00  0.1056E+00  0.0000E+00  0.0000E+00  0.1056E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.678824   -0.422360    0.000000  0.0000E+00  0.0000E+00  0.7532E-01  0.0000E+00  0.0000E+00  0.7532E-01  0.0000E+00  0.0000E+00  0.7532E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.665643   -0.399529    0.000000  0.0000E+00  0.0000E+00  0.5345E-01  0.0000E+00  0.0000E+00  0.5345E-01  0.0000E+00  0.0000E+00  0.5345E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.652462   -0.376699    0.000000  0.0000E+00  0.0000E+00  0.3889E-01  0.0000E+00  0.0000E+00  0.3889E-01  0.0000E+00  0.0000E+00  0.3889E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.639281   -0.353869    0.000000  0.0000E+00  0.0000E+00  0.2922E-01  0.0000E+00  0.0000E+00  0.2922E-01  0.0000E+00  0.0000E+00  0.2922E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.626100   -0.331039    0.000000  0.0000E+00  0.0000E+00  0.2264E-01  0.0000E+00  0.0000E+00  0.2264E-01  0.0000E+00  0.0000E+00  0.2264E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.612919   -0.308208    0.000000  0.0000E+00  0.0000E+00  0.1803E-01  0.0000E+00  0.0000E+00  0.1803E-01  0.0000E+00  0.0000E+00  0.1803E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.599738   -0.285378    0.000000  0.0000E+00  0.0000E+00  0.1468E-01  0.0000E+00  0.0000E+00  0.1468E-01  0.0000E+00  0.0000E+00  0.1468E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.586557   -0.262548    0.000000  0.0000E+00  0.0000E+00  0.1219E-01  0.0000E+00  0.0000E+00  0.1219E-01  0.0000E+00  0.0000E+00  0.1219E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.573376   -0.239718    0.000000  0.0000E+00  0.0000E+00  0.1029E-01  0.0000E+00  0.0000E+00  0.1029E-01  0.0000E+00  0.0000E+00  0.1029E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.560195   -0.216887    0.000000  0.0000E+00  0.0000E+00  0.8803E-02  0.0000E+00  0.0000E+00  0.8803E-02  0.0000E+00  0.0000E+00  0.8803E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.547014   -0.194057    0.000000  0.0000E+00  0.0000E+00  0.7619E-02  0.0000E+00  0.0000E+00  0.7619E-02  0.0000E+00  0.0000E+00  0.7619E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.533833   -0.171227    0.000000  0.0000E+00  0.0000E+00  0.6660E-02  0.0000E+00  0.0000E+00  0.6660E-02  0.0000E+00  0.0000E+00  0.6660E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.520651   -0.148397    0.000000  0.0000E+00  0.0000E+00  0.5872E-02  0.0000E+00  0.0000E+00  0.5872E-02  0.0000E+00  0.0000E+00  0.5872E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.507470   -0.125566    0.000000  0.0000E+00  0.0000E+00  0.5217E-02  0.0000E+00  0.0000E+00  0.5217E-02  0.0000E+00  0.0000E+00  0.5217E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.494289   -0.102736    0.000000  0.0000E+00  0.0000E+00  0.4666E-02  0.0000E+00  0.0000E+00  0.4666E-02  0.0000E+00  0.0000E+00  0.4666E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.481108   -0.079906    0.000000  0.0000E+00  0.0000E+00  0.4200E-02  0.0000E+00  0.0000E+00  0.4200E-02  0.0000E+00  0.0000E+00  0.4200E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.467927   -0.057076    0.000000  0.0000E+00  0.0000E+00  0.3803E-02  0.0000E+00  0.0000E+00  0.3803E-02  0.0000E+00  0.0000E+00  0.3803E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.454746   -0.034245    0.000000  0.0000E+00  0.0000E+00  0.3465E-02  0.0000E+00  0.0000E+00  0.3465E-02  0.0000E+00  0.0000E+00  0.3465E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.441565   -0.011415    0.000000  0.0000E+00  0.0000E+00  0.3176E-02  0.0000E+00  0.0000E+00  0.3176E-02  0.0000E+00  0.0000E+00  0.3176E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.428384    0.011415    0.000000  0.0000E+00  0.0000E+00  0.2931E-02  0.0000E+00  0.0000E+00  0.2931E-02  0.0000E+00  0.0000E+00  0.2931E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.415203    0.034245    0.000000  0.0000E+00  0.0000E+00  0.2724E-02  0.0000E+00  0.0000E+00  0.2724E-02  0.0000E+00  0.0000E+00  0.2724E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.402022    0.057076    0.000000  0.0000E+00  0.0000E+00  0.2551E-02  0.0000E+00  0.0000E+00  0.2551E-02  0.0000E+00  0.0000E+00  0.2551E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.388841    0.079906    0.000000  0.0000E+00  0.0000E+00  0.2410E-02  0.0000E+00  0.0000E+00  0.2410E-02  0.0000E+00  0.0000E+00  0.2410E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.375660    0.102736    0.000000  0.0000E+00  0.0000E+00  0.2298E-02  0.0000E+00  0.0000E+00  0.2298E-02  0.0000E+00  0.0000E+00  0.2298E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.362479    0.125566    0.000000  0.0000E+00  0.0000E+00  0.2214E-02  0.0000E+00  0.0000E+00  0.2214E-02  0.0000E+00  0.0000E+00  0.2214E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.349298    0.148397    0.000000  0.0000E+00  0.0000E+00  0.2156E-02  0.0000E+00  0.0000E+00  0.2156E-02  0.0000E+00  0.0000E+00  0.2156E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.336117    0.171227    0.000000  0.0000E+00  0.0000E+00  0.2125E-02  0.0000E+00  0.0000E+00  0.2125E-02  0.0000E+00  0.0000E+00  0.2125E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.322936    0.194057    0.000000  0.0000E+00  0.0000E+00  0.2118E-02  0.0000E+00  0.0000E+00  0.2118E-02  0.0000E+00  0.0000E+00  0.2118E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.309755    0.216887    0.000000  0.0000E+00  0.0000E+00  0.2137E-02  0.0000E+00  0.0000E+00  0.2137E-02  0.0000E+00  0.0000E+00  0.2137E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.296574    0.239718    0.000000  0.0000E+00  0.0000E+00  0.2182E-02  0.0000E+00  0.0000E+00  0.2182E-02  0.0000E+00  0.0000E+00  0.2182E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.283393    0.262548    0.000000  0.0000E+00  0.0000E+00  0.2253E-02  0.0000E+00  0.0000E+00  0.2253E-02  0.0000E+00  0.0000E+00  0.2253E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270212    0.285378    0.000000  0.0000E+00  0.0000E+00  0.2350E-02  0.0000E+00  0.0000E+00  0.2350E-02  0.0000E+00  0.0000E+00  0.2350E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.257030    0.308208    0.000000  0.0000E+00  0.0000E+00  0.2477E-02  0.0000E+00  0.0000E+00  0.2477E-02  0.0000E+00  0.0000E+00  0.2477E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.243849    0.331039    0.000000  0.0000E+00  0.0000E+00  0.2633E-02  0.0000E+00  0.0000E+00  0.2633E-02  0.0000E+00  0.0000E+00  0.2633E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.230668    0.353869    0.000000  0.0000E+00  0.0000E+00  0.2823E-02  0.0000E+00  0.0000E+00  0.2823E-02  0.0000E+00  0.0000E+00  0.2823E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.217487    0.376699    0.000000  0.0000E+00  0.0000E+00  0.3048E-02  0.0000E+00  0.0000E+00  0.3048E-02  0.0000E+00  0.0000E+00  0.3048E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.204306    0.399529    0.000000  0.0000E+00  0.0000E+00  0.3315E-02  0.0000E+00  0.0000E+00  0.3315E-02  0.0000E+00  0.0000E+00  0.3315E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.191125    0.422360    0.000000  0.0000E+00  0.0000E+00  0.3627E-02  0.0000E+00  0.0000E+00  0.3627E-02  0.0000E+00  0.0000E+00  0.3627E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.177944    0.445190    0.000000  0.0000E+00  0.0000E+00  0.3994E-02  0.0000E+00  0.0000E+00  0.3994E-02  0.0000E+00  0.0000E+00  0.3994E-02  0.0000E+00  0.0000E+00  0.0000E+00
